Country Name,Country Code,Series Name,Series Code,2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4],2024Q1 [YR2024Q1],2024Q2 [YR2024Q2],2024Q3 [YR2024Q3],2024Q4 [YR2024Q4],2025Q1 [YR2025Q1]
South Africa,ZAF,"Ext. Debt Service Pmt, Deposit-Taking Corp., exc. CB, More than 6 to 9, All instruments, Interest, USD",DT.INT.DECT.CD.CB.69.US,360000000,300000000,300000000,290000000,300000000,350000000,300000000,320000000,280000000,300000000
South Africa,ZAF,"Ext. Debt Service Pmt, Deposit-Taking Corp., exc. CB, More than 6 to 9, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.CB.69.US,6663000000,6061000000,5928000000,6225000000,6296000000,6699000000,7128000000,7754000000,7246000000,7748000000
South Africa,ZAF,"Ext. Debt Service Pmt, Deposit-Taking Corp., exc. CB, More than 6 to 9, All instruments, Principal, USD",DT.AMT.DECT.CD.CB.69.US,6303000000,5761000000,5628000000,5935000000,5996000000,6349000000,6828000000,7434000000,6966000000,7448000000
South Africa,ZAF,"Ext. Debt Service Pmt, Deposit-Taking Corp., exc. CB, More than 9 to 12, All instruments, Interest, USD",DT.INT.DECT.CD.CB.0912.US,360000000,300000000,300000000,290000000,300000000,350000000,300000000,320000000,280000000,300000000
South Africa,ZAF,"Ext. Debt Service Pmt, Deposit-Taking Corp., exc. CB, More than 9 to 12, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.CB.0912.US,6663000000,6062000000,5928000000,6225000000,6296000000,6630000000,6828000000,7754000000,7283000000,7748000000
South Africa,ZAF,"Ext. Debt Service Pmt, Deposit-Taking Corp., exc. CB, More than 9 to 12, All instruments, Principal, USD",DT.AMT.DECT.CD.CB.0912.US,6303000000,5762000000,5628000000,5935000000,5996000000,6280000000,6528000000,7434000000,7003000000,7448000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, Immediate, All instruments, Interest, USD",DT.INT.DECT.CD.IL.IQ.US,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, Immediate, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.IL.IQ.US,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, Immediate, All instruments, Principal, USD",DT.AMT.DECT.CD.IL.IQ.US,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 0 to 3, All instruments, Interest, USD",DT.INT.DECT.CD.IL.03.US,90000000,90000000,90000000,100000000,100000000,100000000,100000000,120000000,100000000,100000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 0 to 3, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.IL.03.US,2300000000,3125000000,2498000000,2802000000,2980000000,3100000000,2990000000,3010000000,2620000000,2645000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 0 to 3, All instruments, Principal, USD",DT.AMT.DECT.CD.IL.03.US,2210000000,3035000000,2408000000,2702000000,2880000000,3000000000,2890000000,2890000000,2520000000,2545000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 12 to 18, All instruments, Interest, USD",DT.INT.DECT.CD.IL.1218.US,141000000,141000000,141000000,150000000,100000000,100000000,100000000,100000000,100000000,100000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 12 to 18, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.IL.1218.US,1541000000,1211000000,2141000000,1795000000,2100000000,1660000000,1660000000,1660000000,2100000000,1300000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 12 to 18, All instruments, Principal, USD",DT.AMT.DECT.CD.IL.1218.US,1400000000,1070000000,2000000000,1645000000,2000000000,1560000000,1560000000,1560000000,2000000000,1200000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 18 to 24, All instruments, Interest, USD",DT.INT.DECT.CD.IL.1824.US,118000000,118000000,118000000,150000000,100000000,100000000,100000000,100000000,100000000,100000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 18 to 24, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.IL.1824.US,1188000000,2118000000,1788000000,2150000000,1660000000,1660000000,2100000000,2100000000,1300000000,1600000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 18 to 24, All instruments, Principal, USD",DT.AMT.DECT.CD.IL.1824.US,1070000000,2000000000,1670000000,2000000000,1560000000,1560000000,2000000000,2000000000,1200000000,1500000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 2yrs, All instruments, Interest, USD",DT.INT.DECT.CD.IL.24P.US,406000000,406000000,406000000,406000000,406000000,406000000,406000000,406000000,406000000,406000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 2yrs, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.IL.24P.US,12280000000,11855000000,9738000000,9696000000,10408000000,11159000000,12387000000,12465000000,8333000000,10079000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 2yrs, All instruments, Principal, USD",DT.AMT.DECT.CD.IL.24P.US,11874000000,11449000000,9332000000,9290000000,10002000000,10753000000,11981000000,12059000000,7927000000,9673000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 3 to 6, All instruments, Interest, USD",DT.INT.DECT.CD.IL.36.US,100000000,100000000,100000000,100000000,100000000,100000000,100000000,120000000,100000000,100000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 3 to 6, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.IL.36.US,2710000000,2360000000,2508000000,2980000000,2802000000,3100000000,3400000000,3420000000,2890000000,2645000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 3 to 6, All instruments, Principal, USD",DT.AMT.DECT.CD.IL.36.US,2610000000,2260000000,2408000000,2880000000,2702000000,3000000000,3300000000,3300000000,2790000000,2545000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 6 to 9, All instruments, Interest, USD",DT.INT.DECT.CD.IL.69.US,100000000,100000000,100000000,100000000,100000000,100000000,100000000,120000000,100000000,100000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 6 to 9, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.IL.69.US,2360000000,2410000000,2880000000,2802000000,3302000000,3300000000,2100000000,2120000000,3890000000,2645000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 6 to 9, All instruments, Principal, USD",DT.AMT.DECT.CD.IL.69.US,2260000000,2310000000,2780000000,2702000000,3202000000,3200000000,2000000000,2000000000,3790000000,2545000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 9 to 12, All instruments, Interest, USD",DT.INT.DECT.CD.IL.0912.US,100000000,100000000,100000000,100000000,100000000,100000000,100000000,120000000,100000000,100000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 9 to 12, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.IL.0912.US,2410000000,2255000000,3270000000,3302000000,1745000000,2100000000,1970000000,1990000000,3090000000,3645000000
South Africa,ZAF,"Ext. Debt Service Pmt, DI: Intercom Lending, More than 9 to 12, All instruments, Principal, USD",DT.AMT.DECT.CD.IL.0912.US,2310000000,2155000000,3170000000,3202000000,1645000000,2000000000,1870000000,1870000000,2990000000,3545000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, Immediate, All instruments, Interest, USD",DT.INT.DECT.CD.GG.IQ.US,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, Immediate, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.GG.IQ.US,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, Immediate, All instruments, Principal, USD",DT.AMT.DECT.CD.GG.IQ.US,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 0 to 3, All instruments, Interest, USD",DT.INT.DECT.CD.GG.03.US,52000000,50000000,50000000,55000000,65000000,70000000,70000000,60000000,50000000,50000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 0 to 3, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.GG.03.US,530000000,50000000,529000000,527000000,537000000,575000000,572000000,577000000,3738000000,3738000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 0 to 3, All instruments, Principal, USD",DT.AMT.DECT.CD.GG.03.US,478000000,0,479000000,472000000,472000000,505000000,502000000,517000000,3688000000,3688000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 12 to 18, All instruments, Interest, USD",DT.INT.DECT.CD.GG.1218.US,50000000,50000000,50000000,55000000,60000000,70000000,70000000,70000000,70000000,70000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 12 to 18, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.GG.1218.US,2050000000,2050000000,250000000,2055000000,2060000000,1320000000,2370000000,1070000000,1070000000,130000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 12 to 18, All instruments, Principal, USD",DT.AMT.DECT.CD.GG.1218.US,2000000000,2000000000,200000000,2000000000,2000000000,1250000000,2300000000,1000000000,1000000000,60000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 18 to 24, All instruments, Interest, USD",DT.INT.DECT.CD.GG.1824.US,50000000,50000000,50000000,55000000,60000000,70000000,70000000,70000000,70000000,70000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 18 to 24, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.GG.1824.US,250000000,250000000,50000000,1905000000,1910000000,2425000000,1128000000,128000000,128000000,1070000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 18 to 24, All instruments, Principal, USD",DT.AMT.DECT.CD.GG.1824.US,200000000,200000000,0,1850000000,1850000000,2355000000,1058000000,58000000,58000000,1000000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 2yrs, All instruments, Interest, USD",DT.INT.DECT.CD.GG.24P.US,500000000,500000000,500000000,600000000,600000000,600000000,600000000,600000000,750000000,750000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 2yrs, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.GG.24P.US,70384000000,69200000000,69245000000,65099000000,66944000000,65220000000,69420000000,77144000000,72808000000,74169000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 2yrs, All instruments, Principal, USD",DT.AMT.DECT.CD.GG.24P.US,69884000000,68700000000,68745000000,64499000000,66344000000,64620000000,68820000000,76544000000,72058000000,73419000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 3 to 6, All instruments, Interest, USD",DT.INT.DECT.CD.GG.36.US,52000000,50000000,50000000,55000000,65000000,70000000,70000000,60000000,50000000,50000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 3 to 6, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.GG.36.US,530000000,529000000,529000000,527000000,537000000,575000000,572000000,1460000000,566000000,2566000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 3 to 6, All instruments, Principal, USD",DT.AMT.DECT.CD.GG.36.US,478000000,479000000,479000000,472000000,472000000,505000000,502000000,1400000000,516000000,2516000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 6 to 9, All instruments, Interest, USD",DT.INT.DECT.CD.GG.69.US,52000000,50000000,50000000,55000000,65000000,70000000,70000000,60000000,50000000,50000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 6 to 9, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.GG.69.US,1280000000,50000000,1071000000,527000000,737000000,575000000,1483000000,562000000,2627000000,50000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 6 to 9, All instruments, Principal, USD",DT.AMT.DECT.CD.GG.69.US,1228000000,0,1021000000,472000000,672000000,505000000,1413000000,502000000,2577000000,0
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 9 to 12, All instruments, Interest, USD",DT.INT.DECT.CD.GG.0912.US,52000000,50000000,50000000,55000000,65000000,70000000,60000000,60000000,50000000,50000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 9 to 12, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.GG.0912.US,1144000000,1550000000,1071000000,727000000,2065000000,575000000,562000000,1860000000,50000000,1050000000
South Africa,ZAF,"Ext. Debt Service Pmt, General Government, More than 9 to 12, All instruments, Principal, USD",DT.AMT.DECT.CD.GG.0912.US,1092000000,1500000000,1021000000,672000000,2000000000,505000000,502000000,1800000000,..,1000000000
South Africa,ZAF,"Ext. Debt Service Pmt, Interest payments on SDR allocations, Immediate, USD",DT.INP.DECT.CD.SA.IQ.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Ext. Debt Service Pmt, Interest payments on SDR allocations, More than 0 to 3, USD",DT.INP.DECT.CD.SA.03.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Ext. Debt Service Pmt, Interest payments on SDR allocations, More than 12 to 18, USD",DT.INP.DECT.CD.SA.1218.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Ext. Debt Service Pmt, Interest payments on SDR allocations, More than 18 to 24, USD",DT.INP.DECT.CD.SA.1824.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Ext. Debt Service Pmt, Interest payments on SDR allocations, More than 3 to 6, USD",DT.INP.DECT.CD.SA.36.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Ext. Debt Service Pmt, Interest payments on SDR allocations, More than 6 to 9, USD",DT.INP.DECT.CD.SA.69.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Ext. Debt Service Pmt, Interest payments on SDR allocations, More than 9 to 12, USD",DT.INP.DECT.CD.SA.0912.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Ext. Debt Service Pmt, Interest receipts on SDR holdings, Immediate, USD",DT.INR.DECT.CD.SA.IQ.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Ext. Debt Service Pmt, Interest receipts on SDR holdings, More than 0 to 3, USD",DT.INR.DECT.CD.SA.03.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Ext. Debt Service Pmt, Interest receipts on SDR holdings, More than 12 to 18, USD",DT.INR.DECT.CD.SA.1218.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Ext. Debt Service Pmt, Interest receipts on SDR holdings, More than 18 to 24, USD",DT.INR.DECT.CD.SA.1824.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Ext. Debt Service Pmt, Interest receipts on SDR holdings, More than 3 to 6, USD",DT.INR.DECT.CD.SA.36.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Ext. Debt Service Pmt, Interest receipts on SDR holdings, More than 6 to 9, USD",DT.INR.DECT.CD.SA.69.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Ext. Debt Service Pmt, Interest receipts on SDR holdings, More than 9 to 12, USD",DT.INR.DECT.CD.SA.0912.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, Immediate, All instruments, Interest, USD",DT.INT.DECT.CD.OS.IQ.US,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, Immediate, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.OS.IQ.US,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, Immediate, All instruments, Principal, USD",DT.AMT.DECT.CD.OS.IQ.US,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 0 to 3, All instruments, Interest, USD",DT.INT.DECT.CD.OS.03.US,400000000,350000000,350000000,270000000,250000000,250000000,250000000,300000000,220000000,250000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 0 to 3, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.OS.03.US,2939000000,2704000000,2265000000,2355000000,2835000000,2850000000,3130000000,2776000000,2148000000,2847000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 0 to 3, All instruments, Principal, USD",DT.AMT.DECT.CD.OS.03.US,2539000000,2354000000,1915000000,2085000000,2585000000,2600000000,2880000000,2476000000,1928000000,2597000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 12 to 18, All instruments, Interest, USD",DT.INT.DECT.CD.OS.1218.US,405000000,400000000,400000000,500000000,600000000,600000000,600000000,600000000,500000000,500000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 12 to 18, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.OS.1218.US,3210000000,3467000000,2400000000,2300000000,2100000000,2100000000,1600000000,1600000000,2000000000,2500000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 12 to 18, All instruments, Principal, USD",DT.AMT.DECT.CD.OS.1218.US,2805000000,3067000000,2000000000,1800000000,1500000000,1500000000,1000000000,1000000000,1500000000,2000000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 18 to 24, All instruments, Interest, USD",DT.INT.DECT.CD.OS.1824.US,415000000,415000000,415000000,500000000,600000000,600000000,600000000,600000000,500000000,500000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 18 to 24, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.OS.1824.US,2175000000,2415000000,2215000000,1500000000,1600000000,1600000000,1600000000,2100000000,2500000000,2300000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 18 to 24, All instruments, Principal, USD",DT.AMT.DECT.CD.OS.1824.US,1760000000,2000000000,1800000000,1000000000,1000000000,1000000000,1000000000,1500000000,2000000000,1800000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 2yrs, All instruments, Interest, USD",DT.INT.DECT.CD.OS.24P.US,815000000,815000000,815000000,700000000,700000000,700000000,700000000,700000000,700000000,700000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 2yrs, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.OS.24P.US,22268000000,23268000000,20980000000,21230000000,20549000000,21886000000,21660000000,23309000000,20849000000,19598000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 2yrs, All instruments, Principal, USD",DT.AMT.DECT.CD.OS.24P.US,21453000000,22453000000,20165000000,20530000000,19849000000,21186000000,20960000000,22609000000,20149000000,18898000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 3 to 6, All instruments, Interest, USD",DT.INT.DECT.CD.OS.36.US,390000000,350000000,350000000,270000000,250000000,250000000,250000000,300000000,220000000,250000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 3 to 6, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.OS.36.US,2930000000,2705000000,3265000000,2355000000,3140000000,3050000000,2310000000,2776000000,2158000000,2847000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 3 to 6, All instruments, Principal, USD",DT.AMT.DECT.CD.OS.36.US,2540000000,2355000000,2915000000,2085000000,2890000000,2800000000,2060000000,2476000000,1938000000,2597000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 6 to 9, All instruments, Interest, USD",DT.INT.DECT.CD.OS.69.US,380000000,350000000,350000000,270000000,250000000,250000000,250000000,300000000,220000000,250000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 6 to 9, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.OS.69.US,2419000000,2730000000,2265000000,2355000000,2458000000,3050000000,2250000000,2776000000,3210000000,2847000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 6 to 9, All instruments, Principal, USD",DT.AMT.DECT.CD.OS.69.US,2039000000,2380000000,1915000000,2085000000,2208000000,2800000000,2000000000,2476000000,2990000000,2597000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 9 to 12, All instruments, Interest, USD",DT.INT.DECT.CD.OS.0912.US,370000000,350000000,350000000,270000000,250000000,250000000,250000000,300000000,220000000,250000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 9 to 12, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.OS.0912.US,2510000000,3490000000,3050000000,3778000000,2230000000,2250000000,3210000000,2776000000,2857000000,3847000000
South Africa,ZAF,"Ext. Debt Service Pmt, Other Sectors, More than 9 to 12, All instruments, Principal, USD",DT.AMT.DECT.CD.OS.0912.US,2140000000,3140000000,2700000000,3508000000,1980000000,2000000000,2960000000,2476000000,2637000000,3597000000
